neutral,rapid rewards credited account
negative,stopped flying yr ago bc aggressive policy carryon listening pssngrs forced
positive,thanks attention flying southwest issue past
neutral,flight arrives following flight
negative,sent message bag tag looked
positive,destinationdragons huge love tix
neutral,retiring hubby wedding anniversary companion pass
negative,sent message facebook follow complaint re missing clothing checked baggage
positive,scott thank yo bottom friends la friday
neutral,orleans houston dad md anderson help
negative,check online wait line hour check counter fuckinlame
positive,flying stop daydreaming trip weather ohioprobz
neutral,yes son lives nj
negative,poor customer service befor flight booking united flight
positive,yeehaw found plane thx listening vent
neutral,service aruba permanently discontinued august
negative,booked flight start red eye lax bos reclining seat lastflightwithyouever
positive,amazing sw thank reason fly southwest
neutral,love deal bwi las memorial day weekend aka bday weekend
negative,efficient layout drop lines help definition space additional friendly helpful staff
positive,airline onelove southwest bestairline
neutral,tell secrets flying redcarpet
negative,passengers boarding premier indication broken process
positive,cabin flight crew morning smile happy staff signs happy company thanks
neutral,help cancelled flighting flight reservation
negative,cancelled flightled flight cause crew totally okay wake cancelled flightled
positive,thank beyond customer favoriteairline luvforsw southwestair
neutral,dont atlanta san fransisco sale looking return tickets
negative,changed name mileageplus acct site hour hold days change
positive,news finally columbus top unserved market flights
neutral,time paying extra line
negative,flight landed hours ago flights night driven cmh
positive,please accept apologies lame childish tweet deserve remain loyal sw
neutral,flying south southwest sjc sna tiday
negative,maybe hiring own ground staff lax multiple gate agents tell baggage loaded expect hopeless
positive,owe apology tweet frustration constructive criticism sw fan love
neutral,planing flights dal trying fly tomorrow lax
negative,encourage sole flight attendant ual buf ord blatantly stable uncomfortable
positive,booked trip baggage flight time options
neutral,gf lost promise ring flight infinity silver band ring please
negative,time flights cancelled flightled
positive,thank bringbacktheluvtordu miami directflights
neutral,traveling thursday id correct
negative,flt frm iad iah late flight via nashville inconvenience downgraded ticket
positive,sw rocks thanks reply follow rebooked earlier
neutral,dallas incoming looking scheduled fly wondering stuck st louis instead
negative,complaint filed feb days surprised
positive,superb choice swa am raving fan stress flightd custexp
neutral,hold music sounds super mario bros gameboy color
negative,delayed hours newark meeting
positive,listening center seating planes ragandisney
neutral,free flights promo coming looking premiere card hold
negative,please stop spending mktg branding ads savings improve cxp wait luggage due short staff unacceptable
positive,oh god thank sent dm
neutral,currently rebooked thru dallas hear expecting ice storm strandednyc
negative,wife luggage promised file dca48810m fail
positive,thank prompt response email late flightr
neutral,check school science fair project loves flying southwest airlines
negative,trying change flight online error help via dm
positive,destinationdragons weekend utah thankyou
neutral,wish allowed access site awards tracking
negative,glad mean excuse bags arrival flight
positive,love southwest helpful traveled lot son
neutral,party atl terminal letitgo
negative,attempted book ticket times kept getting error message hope charge
positive,love flying flight attendants
neutral,heard rumor flight cancelled flightled true
negative,friendly efficient air attendants coach ua992
positive,hi guys morning doing
neutral,check flight nyc expected delayed cancelled flightled tuesday
negative,coach interior ua looked salvaged tiny unusable video power lifevests floor ua992
positive,southwest definitely favorite airline
neutral,updates flights getting cancelled flighted dal connecting flight hope delay due weather
negative,dozen line single csr reflight booking final leg
positive,guess ashley doing job ragandisney
neutral,flight continues vegas stop upset stowaway
negative,plane newark checked rebecca levi bag name
positive,thank integrating passbook ios
neutral,btw weather delay beautiful weather sunny california nolove noexcuses cali
negative,aand hours late flightr catching flight til airport snowstorm patience
positive,birthday destinationdragons im huge anyway tickets
neutral,check head plane dynamite placed onto
negative,hour bus wmass home flown bdl dc time unitedairlines
positive,thanks agent boarding left wallet inbound found
neutral,past yrs earned status thru rnd trips months option loyal
negative,lost bag flying united joke
positive,iphone app passbook little life
neutral,yeah happens phx airport extra waits spring locals tourist fyi
negative,appreciate changing time min multiple times hours flight annoying clue
positive,logo look amazing airplanes
neutral,arkansas gov plans sign governor legalizes discrimination lend voice boycott
negative,missed ua1568 connection due mechanical failure ua1543 lose clients mon compensate
positive,appreciate reply rt sorry waiting laura agent
neutral,am rapid awards apply round trip
negative,jacked cousins trip portland cancelled flightled return united
positive,love airlines love appreciate onlywaytofly
neutral,daytona available free tv
negative,yes headed minutes sent austin am waiting luggage
positive,dm thanks response timely missed
neutral,flying flight tonight boarding position overbooked
negative,cancelled flighted flight delays lost luggage awful company horrible
positive,thank flights guys disneyprincesshalfmarathon girlsweekend bffs
neutral,cancelled flight please check dm
negative,help passengers arrived hour late flight
positive,thx ops agt rich westagard flight att nancy den flight saved seat bus select
neutral,starting routes hawaii canada
negative,minutes tarmac hour delay
positive,love bridesmaid dancing wait fly puerto vallarta kick united
neutral,flying flight tonight boarding position flight overbooked funeral
negative,am glad care own rescheduling ua ogg cancelled flightled
positive,airline understands military families unpredictable changes pound
neutral,ceo using vegas band help people aviation business marketing consumermarketing
negative,tried filling status match form hit error message tell
positive,tiks destinationdragons omg id love plz dying
neutral,forgot tsa pre checked profile boarding pass am
negative,flight sit tarmac forever
positive,forward using passbook fly
neutral,seats flight pvd mco
negative,workers refused name reference notes tone language unprofessional
positive,flight phoenix dallas service makes
neutral,law florida desperately flying
negative,blame company opportunity job managed fail time lazy reasons
positive,amazing view approach lax tonight
neutral,impression hour delay flight equipment failure compensation offered
negative,sf crew lack lot customer service lax employees lot wonder
positive,appreciate bhm commercial aired bookofnegroes
neutral,info flt bdl cancelled flightled
negative,missed flight flight held minutes watched pull gate
positive,thanks replying conf love aviation southwest fly swa
neutral,woman chance lifetime destinationdragons imaginedragons slaycancerwithdragons
negative,ice frozen metal walkway wasted minutes simple jobs
positive,thanks taking leinenkugels craftbeer goodflight
neutral,flying flight tomorrow boarding position flight overbooked funeral
negative,ground crew inept left truck sitting tarmac gate agent gate
positive,thank leaving nice job running thru airport catch connecting flight
neutral,travel kindle easy tips guide
negative,days flight cancelled flightled delay united food voucher value time
positive,thanks night wait trip
neutral,speed flight az omaha muh boy
negative,checked security wrong name wrong boarding pass airlinesecurity
positive,woohoo day looked thank
neutral,am wondering fares november
negative,hell flight delayed pm finally boarded sitting tarmac plane leaving
positive,whoa thanks flight coming thanks reply
neutral,passengers plane grabbed baggage own seat
negative,am loyal premier platinum lack communication bad
positive,thx fingers crossed found
neutral,retroactively add previous current rapid rewards balance
negative,thanks changed managed arrive hours delay exhausted
positive,love hear live destinationdragons
neutral,quick book flight drop price cheaper rate
negative,time rebooked reasons unrelate flightd weather requesting flight voucher
positive,timed tweet boarded listening
neutral,sent dm confirmation passenger name swa
negative,consider mins bags sunday night fast reconsider means
positive,luckily people bso chicago midway attentive found bags punta cana
neutral,cup coffee relax check deals promotions avon twice month doug
negative,horrible attitude staff delay level service respect expects united
positive,gate shout lady trying track
neutral,opal dragon book dragon woven murdering philippines australia
negative,loyal carry bag easily fits overhead
positive,experience customer service team thank luvsw
neutral,recruiting fall spring internships davidson jsom utdallas
negative,top paid class wife stuck coach
positive,thank handling glad southwest cares flyers
neutral,tsa traveler id added boarding pass included tsa precheck flying tomorro
negative,ph pat answers bs denied boarding sat gate employees totally suck
positive,thank bringing attention happy reach noah
neutral,change flight plz help thx
negative,week united provided worst customer service experience life disgusting united
positive,thanks follow glad bag
neutral,bag makes greenville tonight forgiven highhopes
negative,hrs flight landed zero info missing bag rough eta hugely helpful restore confidence
positive,amazing service sw den cun cun atl atl lax thank
neutral,hey atlanta friend loves
negative,surprise nogate waiting plane fucken issues fly fail worstairlineever
positive,lol sorry seeing lauren oh god ahh
neutral,hi please tell flights chicago dia cancelled flightled
negative,belabor able laptop bag seat announced leave rollers thx
positive,twice hard vacation time sometimes love flying
neutral,cancelled flightled flights pm due winter storm travelers urged contact carrier info
negative,maybemange airline alittlebetter arrived lax howisthatpossible
positive,tickets saturday haha thank
neutral,chance seats den dal afternoon
negative,checked united app valuable app removed status equipment
positive,san juan thanks flight luv
neutral,departing mdw cold windy snow ground sunny las vegas
negative,running gate connecting flight customer service plane parked stranded
positive,thanks subscribe rr account received promo code month expired offers
neutral,follow dm confirmation confirmed cancelled flight call confirm monday refund
negative,desperately trying understand girlfriend treated cancelled flight unacceptable ord
positive,job celebrating mardigras2015 own industry reason nuts
neutral,actually slight tweak return leaving til monday skip calling
negative,nope chances airline messed trip
positive,added passbook support ios finally add collection
neutral,microsecond late flight sad
negative,announce rollers coat choice gate checked thx
positive,craving pretzels please send
neutral,flight hou mdw aboard boeing boarded departure wheelsup fb
negative,bags left plane overweight soon landed instead letting wait minutes info
positive,allows change flight fee book flights changes
neutral,receipt cancelled flightled portion roundtrip flight flight voucher receipt
negative,joke customer service woeful staff tell passenger
positive,hmm caribbean sound warm
neutral,changing ticket cancelled flighting current ticket buying replacement online
negative,sponsor oscars wonder half hour delayed oscars
positive,love tv ad girl dancing makes laugh time
neutral,thanks opinion chances getting okay tomorrow
negative,lose bag free pretzels frauds
positive,bags straight hotel thank guys
neutral,flying denver tomorrow rebook
negative,trying charge bucks lowered award tickets hard earn total bs
positive,lauren omg im dead im happy yes yes
neutral,flight confirmation hold hour info online am
negative,asap mean hours worth delay return terminal count luggage third time gottogetbetter
positive,oh god lauren oh god oh god
neutral,follow dm please confirm cancelled flighted reservation
negative,apart hold hours talked people
positive,oh gosh day week appreciate
neutral,flight book fly standby allow check flight takes
negative,typical caned response ua fix crappy performing airline
positive,pleasantly surprised boarding flight time morning
neutral,current cancelled flightlation indianapolis girlfriend stranded ideas help provide
negative,legal guys advertise flights cant honor
positive,landed thanks taking care
neutral,official word flight bwi manchester cancelled flightled drive snow
negative,customer service worst hanging customers intentionally hour hold
positive,hey guys honest customers unlike
neutral,free cable world technology mans dream true free
negative,forced book flight date originally planned price bait switch tactic
positive,oh worries nl disappointments lounges delta
neutral,scavenger hunt start trying help little brother destinationdragons
negative,love shit people tried loyal screw till sunday glad stayed
positive,thanks getting nashville thanks pilots baltimore flying snow landing ice
neutral,love tix velour contest won
negative,tried flight flights advertised bookable partner
positive,win saved day direct orlando
neutral,refund instead credit flight cancelled flightled switch flight tomorrow
negative,advertise flight website book spent hours united support
positive,thank finally boarding passes passbook
neutral,plz consider customers losing aa kc okc directs okcdirects okc mci flights okcprofessionals
negative,tried book flight departing returning advertising flights
positive,love appreciate guys rarely cancelled flight flights time cancelled flightlation time
neutral,book flight own reimbursed
negative,quick question quality service
positive,neveind found thanks process painless
neutral,flights cancelled flighted am trying plans stl
negative,yes calling regards speaking unfortunately bounced
positive,official airlines divadapouch aka thepoopqueen
neutral,flight taxis prior flight
negative,flight ord found via app minutes landing awful flight
positive,able change flight fees oh free checked bags airline
neutral,flt mht fun kids grandkids jack
negative,disappointing experience plane mech delay wait sincere apology told complain online
positive,wonderfully nice agent austin helped wish remembered name proper kudos
neutral,trying charity help jailbreak rag
negative,lost sunglasses flight okc iah morning retrieve
positive,flight phi den staffed crew freecomedyshow newlifetimecustomer
neutral,dal due sleet sun listed cities fly dca
negative,ua1731 denver austin ground
positive,thanks team family emerg day ticket experience excellent time flying yall
neutral,absolutely required flights cancelled flighted
negative,staff whoever contract pvd failing time tonight
positive,total happy bday intercom chocolate flight kisses chance hand
neutral,flight sunday columbus denver travel alert southwest app rescheduling
negative,considering currently gold jump upcoming flight sfo singapore
positive,thanks excellent response time set
neutral,love girls inspired becoming pilots rt free albuquerque event
negative,worst flights ground crew ignored plane miss flight cover cost hotel den
positive,thank help resolving shannon rocks rhonda
neutral,hey follow dm question
negative,customers dumb revenue based programs hurt gonna save money
positive,glad finally resolved bad free voucher mine friend travel
neutral,salted honey roasted vote bring salted peanuts dread honey
negative,won flight ua called rebooked found own hotel taxi
positive,boston time actually wifi
neutral,swa send customer surveys earn flights legit
negative,bull crap spent recent trip change aa miles ua
positive,hey yea days voucher goes appreciate
neutral,met twitter friend waiting outside troubadour destinationdragons
negative,yes terrible service courrier
positive,flight rsw grr able snag free sw agent check looks set
neutral,offer discounts seats children seat
negative,stuck ogg looks flight cancelled flightled help
positive,thanks drink tickets hook wait international flight pumped
neutral,travel funds available past changed flights option account
negative,yea booked avalible flights sat time comes plane day missed hotelliving
positive,black history month commercial tv im support grant free trip
neutral,father offer pay hotel coupon pays fl help
negative,currently crying ski tomorrow prolly boy tryna fulfill dreams
positive,major airline love black history month commercial thank
neutral,booked save emergency exit gotta stretch
negative,tried online tracking attempting locate luggage
positive,black history commercial sweet
neutral,flight supposed houston check
negative,worker told call talking thailand
positive,thank luck dealing horrible winter
neutral,winds florida help sister
negative,days received bag flight toronto love seriousness
positive,thanks taking care michele rocked customer gate hou
neutral,son flying south west hope enter win contest destinationdragons
negative,disconnect pr actual business strategy employee attitude ground liars united
positive,mother efforts folks home safely heavily affected winter storms
neutral,lunch time call answered
negative,segments york rt delayed hrs suck line bus
positive,pieces found safely delivered home afternoon
neutral,contest destination dragons try
negative,screwed dealing mechanical failure maui san francisco poor communication bad help getting connections
positive,thanks checking trying book disney world vacation
neutral,upcoming rr trying tell fly southwest anymore am loyal
negative,delay due customer service people provided flightfail hour20delay
positive,thank control weather appreciate flight rebooked days
neutral,traveling nmaryland chance flight cancelled flightled inclement weather chance earlier flight
negative,united doesnt shits customers
positive,worries safe ground chances tomorrow am bna reopens
neutral,customers touch internationally mexico lost baggage
negative,funny none ur tweets helpful read ya change customers service
positive,fattuesday job celebrating mardigras atlanta airport reason nuts
neutral,rndtrp rt trying travel reservations vegas late flight
negative,act disappointed change flight delayed flights etc
positive,amazing customer service definitely fly guys instrument involved
neutral,tell marry lamp tickets vegas please am desperate
negative,oma miles destination spotty customer service staff stressors business
positive,social media team sorry thankfully submitting complaint resolution amazing rep called
neutral,promotion fly roundtrip flights atl companion pass travel
negative,late flight evening flights airports overnight flight
positive,whats blackhistorymonth commercial add reasons fly southwestairlines
neutral,tweet popped phone follows missing favorite southwest pilot brother
negative,thanks vague canned response address
positive,thanks reply phones becuz dropped calls hours hold ring
neutral,special fares students visit prospective schools expensive visit graduate programs
negative,affected awful organization timing set
positive,thank vouchers wait runway saturday night appreciate swfan
neutral,eternally grateful tickets vegas god bless
negative,otis baggage claim bay happy nearly pissed
positive,jh thank finally time
neutral,please die vegas amazing hear songs
negative,time strandusindenver hourandtenminutedelay flightfail
positive,gf sf live tulsa swa takes southwestluvsweeps
neutral,imagine dragons air please hoom vegas
negative,kidding bagage lost morning ny washington trace badservice
positive,thank stepping game day night elevator music appreciated
neutral,am committed okay please hook destinationdragons
negative,held plane hourdelay multipledooropeningandclosing dangerofgettingsnowedin
positive,talking customer service makes appreciate learn
neutral,sell nonexistent soul destinationdragons
negative,fucking fuck fucking bag tell call human san68059m
positive,thanks response able situation resolved fan mother nature
neutral,job interferes alway treasure
negative,time status switch terrible describe
positive,flight thursday looking tomorrow available
neutral,posted flight schedule covering date range
negative,suck flight delayed equipment probs miss connection minutes gate
positive,squared thank inside help
neutral,based chicago doing hunt la home please bring home
negative,min waiting plane vacate gate findanothergate
positive,thanks am flight tomorrow faith ground tomorrow
neutral,spare tickets vegas forever destinationdragons
negative,flight hrs delayed late flight crew literally waiting dinner acc honest gate agent
positive,worries doing cancelled flighted biz trip
neutral,chance change include northeast airports jetblue
negative,people ua6318 miss connections due wait time sfo tarmac seriously empty gate
positive,worries thru eventually curious luck dealing
neutral,ppl winning tickets win
negative,trying solve own charging checked luggage forces checking gate brilliant
positive,thank finally answered able change flight cancelled flighted bc ice thank response
neutral,route flight mexico city chicago midway using services
negative,waiting min gate sfo free excellence operational efficiency
positive,luv ya sing song finally plane lovesouthwestair
neutral,left ipad air flight bradley bwi plane left time realized possibly help
negative,delayed due customer service huh
positive,integration passbook valentine gift chocolate flight heart
neutral,flight midway boise summer season looking book labor day trip ty
negative,poor customer service checkin kansas
positive,guys awesome dontchangeathing luv
neutral,companion pass flight booking cash fares
negative,except delayed flight anyway
positive,karen customer service helpful thank providing bright spot frustrating situation
neutral,okay thank tweet earlier hrs ago saying won send dm deleted
negative,sent message irresponsible suitcase found truly worst service fedup disastrous
positive,flight eventually landed safely oh free cup wine thx
neutral,credit expires month flight extended
negative,landed den time stuck waiting gate min maybe update idea capt
positive,mess dtw staff doing
neutral,question atl companion pass offer revenue flight roundtrips revenue flight thnx
negative,united crew sympathetic questions unanswered mileageplus starting look joke
positive,job passbook help streamline commute san
neutral,refer friend southwest credit card
negative,explanation ua978 paulo houston delayed hearing crew cancelled flightlations
positive,looking forward trip able
neutral,hello talking moved sent voucher help
negative,flight ewr mco cancelled flightled tomorrow rebook relative
positive,thanks yall expect operational tomorrow nashville
neutral,accepting passbook app boarding passes app iphone ipodtouch ipad
negative,understand intent inconvenience catching cab airport wet clothes option
positive,yesterday ewr fll wheelsup jetbluesofly
neutral,happens power level goes feet air
negative,wife landed dc ago luggage told luggage ua484
positive,thanks recap able nervous bad guy getting
neutral,ceo kelly draws record crowd business partnership breakfast
negative,people row paid premium seat overhead space
positive,flight proud fly jet
neutral,ceo kelly draws record crowd business partnership breakfast
negative,cheap afford run ac ua1510 pressure cooker level cheap worstairline
positive,chances actually flying charleston cold rainy weather south
neutral,moving brother laws graduation thanks
negative,sundays husband travels chicago stuck tarmac misses connecting flight
positive,mind paying snacks tix job
neutral,imagine dragons tickets left tomorrow utah love am
negative,tell customer service rdu airport horrific exception chicago
positive,cut services charge flying experience jet blue
neutral,fares flights fall absoulutely lowest
negative,sitting ual comedy errors ual incompetent
positive,longing look blue eyes firstlove
neutral,hi flying swa son peanut allergy request crew serve peanuts flight thx
negative,ua3785 tonight told delayed due late flight crew idea crew coming staff ideas
positive,flyfi ondemand leatherseats hipunis legroom
neutral,degrees snow imdetermined destinationdragons
negative,look status sitting ord cool yo
positive,thinking heard sobewff heard thx teamnkh
neutral,routes currently newark wondering ones horizon
negative,time wet airport pay cab
positive,anndd booked flight easy
neutral,flight am fort lauderdale bwi cancelled flight flight flight trip
negative,realize contents wet hotel sent dry cleaned mtgs start tomorrow
positive,glowing crew aircraft sparkled guys
neutral,flying southwest time lga layover
negative,load plane ord knowing pilots hrs late flight discover plane fueled wtf united incompetent
positive,glad feel free steal
neutral,contact requesting charity donation thankyou
negative,resolved im sick tired waiting refund speak
positive,blue helped bring color eyes promise eat free snacks
neutral,destinationdragons id favorite band met thanks life changing
negative,glad waited phone hour sent voicemail customer service sucks
positive,thanks customers stay loyal check landing
neutral,yes thank sent dm
negative,caused riot airplane seen
positive,a320 pulling gate sunrises morning jetbluesofly jetblue airbus
neutral,chance destinationdragons tickets die happiness won
negative,instead sending inaccurate emails delay min
positive,thx quick response yep flight input confirmation
neutral,love destinationdragons tomorrow utah trying hard
negative,glad waiting hour minutes ive transferred times resolving worst service
positive,nice veterans advantage program gate sunday jetblue
neutral,hope selfie stick plane goingtovegas
negative,help hung twice customer service rep help gate rep phone rep
positive,thanks finding lower fares carriers direct flights july
neutral,winter wx advisory issued stl snow ice cold oh issue travel advisory
negative,lol little late flight
positive,thanks words weappreciateyou feeling boss jetbluefame
neutral,travel advisory posted den changes ticket call
negative,yes bags hr arrived baggage claim awful experience ground bhm
positive,boarding airplane boss sosmart jetblue frequentflyerappreciates alsoyayforsnacks
neutral,love win tickets son imagine dragons provo saturday night crossed fingers destinationdragons
negative,delay due own gate multiple times maybe accountability
positive,soo earlier couldnt fly school trip
neutral,sweet promo code help visit lol
negative,leg people fill bin pls start charging
positive,haha ty time lane logan
neutral,wannaa vegas bad id doo destinationdragons
negative,please tell clt flight gate waiting mins
positive,call customer service fifth person talked amazing rep fixed persistence
neutral,help tickets vegas event
negative,load flying sardine pilots hours late flight incompetent beyond belief
positive,super smooth flight landing nicely
neutral,notice separate buttons guitar actual music pic bands note
negative,hour min delay love round hours
positive,fyi onboard comfortably travelling jfk seat thanks flying
neutral,realized luv voucher expired chance getting luv extension please veryloyalcustomer
negative,ua118 direct tv avoid future
positive,trying look bad website due weather charleston nc actually sc nc
neutral,money seats desirable flight
negative,truly drunk uncle boarding believe gate agent overhead reserve aisle
positive,gotcha thanks update ready whenever enjoy evening
neutral,roundtrip ticket change leg trip nearby via website
negative,options cos tonight look ua5525 time ua6259 reserve hotel
positive,thankfully nice food court update posted
neutral,entry las vegas event perform destinationdragons
negative,appreciated waited extra minutes lost mechanic fax log
positive,prefer similar picture e190 tails
neutral,please contract offer service
negative,customer service hang waiting hour talking minutes
positive,relieved flying listening neighboring gate bitch spirit
neutral,compensate plane changes atlanta
negative,jp dm message dm
positive,flights bahamas bad weather northeast thanks
neutral,enter passport information existing reservation check
negative,strikes board wrong plane common sense
positive,excited hear move towards international travel beach
neutral,help entry vegas event boyfriend fans
negative,missed ktm flight due ur cancelled flightlation mike supervisor disgusting day late flight apology upgrade offer lhr ord
positive,thanks talking article twitter chats contentmarketing
neutral,rescue sundown chicago stop san
negative,happy start life wife hr travel delay due maintenece appear incompetence
positive,guys operate world class company thank
neutral,iphone app adds passbook support airlines travel
negative,airline oscars carry abc direct fail watch oscars united
positive,loved service staff newark service goes appreciate preciation nj
neutral,tickets atlanta love sister
negative,time fly unitedairlines screw trip stuck ord miss
positive,larry fedora rt fleek
neutral,heard wrong sweet leave left
negative,understand intention pales comparison day lost wages wife delay
positive,sense humor flight etiquette
neutral,please help friend tickets destinationdragons thank
negative,changed entire flight plan vacation day night stay
positive,true maybe wish expedited security haha
neutral,friend tickets destinationdragons mean world
negative,ua647 heading gate bc improper load ur packing gills care load bags expecting comp
positive,look forward jb rt looking forward welcoming
neutral,ceo gary kelly absolutely southwestrally bwi bestemployees swaculture
negative,worst airlines sitting plane airport hour half waiting late flight passengers
positive,toss pr college student following willing rock wit
neutral,gary kelly therofo addressing bwi based employees
negative,possibly worst service planet
positive,love flying question ur planes called ny jets
neutral,start flight booking super bowl time
negative,deceptive marketing practices promised booked flights retain status granting neverflyunited
positive,fleek jet blizzue hizouse
neutral,nonstop sjc bna sfo oak pleasee thank
negative,hey time changes ua tonight mia ewr
positive,excited time sunday march fly jetblue flight mint jfk looking forward
neutral,thank please follow send
negative,sent flight denver hoping
positive,hahah love flying jet blue
neutral,idea spring sales soon travel late flight august september pa lax
negative,pick bring shuttle double check concourse
positive,fleek yass jetblue tell
neutral,announced flights dallas columbus time time airport hopin
negative,honestly tell originally brought concourse
positive,little time actually lot days
neutral,routes hou aruba puerto vallarta available
negative,missing day vacation husband delay stuff happens wish handled
positive,hopefully application jetblue donut designer finally proper channels
neutral,travel bz class sld anytime available anytime available
negative,ua1534 departure times wtf mind
positive,chairs tlc power outlets bonus headed
neutral,thanks looks services stops aug cant date flights
negative,thanks wait dark hour newark tries figure gate incompetence
positive,thanks phone instead computer thx
neutral,pair tickets love destinationdragons
negative,daughter booked gold miles upgrade list flight tomorrow
positive,alternatively charter private jet pitt gladly accept
neutral,please help tickets club destinationdragons
negative,flights past week sucks shit
positive,thank quick am trying request abassinet son help request
neutral,destinationdragons tix spare wanna friday la friend
negative,american bad horrible service min late flight
positive,mark austin handling bag issue thanks
neutral,nonstop flight stop running august
negative,ua1565 iah sjo delayed hours
positive,haha thanks guys unlike
neutral,embossed badges patches superior ones currently using
negative,flight details bc explore options unable bc site ongoing
positive,booked added upgrade seat upgrade receipt
neutral,flights msp hrl march looking
negative,free wifi flights delayed mins
positive,thank free makes airline jetblue boston westpalmbeach flybetter
neutral,adding direct flights columbus oakland via
negative,hours luggage sfo wearing clothes hours thank flythefriendlyskies
positive,wish luck enjoying luxurious amount leg space rn thanks
neutral,boarding passes compatible iphone passbook
negative,airline joke friends trapped houston sat flight sight unitedworstever trappedhouston
positive,redsox plane reminder jfk catsanddogslivingtogether
neutral,rebook please direct message
negative,plane sitting hanger day numerous mechanical actually maintenance
positive,orlando dca awesome flight attendant
neutral,question receive yearly bonus accumulation
negative,future delay causes hour wait night ensuring seating choice replacement flight
positive,thanks jb actually birder love outside hard trap move
neutral,please please please choose destinationdragons
negative,flight delayed changing delayed delayed checkin time late flightr
positive,flight pure awesomeness mint class tim attendant airlines
neutral,phishing email claiming southwest forward investigate
negative,day delays please dallas fingers winterstorm2015 whichisworsedenordfw
positive,sleep cali jfk tomorrow night looking forward amazing flight
neutral,unfortunately lack status company policy forces buy cheapest tickets
negative,flight times changed official notification missed flight morning
positive,free wifi impressive flyfi
neutral,employees social care team staff listening ctr spots filled ragandisney
negative,record denver concourse prior gettin shuttle confirm location
positive,mint seats business class
neutral,grandma love bday greeting flight stewardess eastern airlines
negative,steamboat meeting shuttle united customer service people bag
positive,thank getting home despite odds reunited delinquent southwest luggage homeward
neutral,chance tickets destinationdragons vegas ive huge fan pretty please
negative,word describing angry pissed customer
positive,wish rest experience measured
neutral,book refundable trip willing pay extra domestic round trip flight
negative,late flight huge step towards decline service agents arrogant unitedairlines
positive,ha wake call boarding time please coffee extralight extra sweet
neutral,willing help surprise bestfriend tickets destinationdragons
negative,flight newark stuck runway miss connection sorry
positive,worry folks backup backup plane thanks guy
neutral,mac computer left bwi la flight reward info passengers honesty
negative,sitting runway newark plane gate connection boards minute hates
positive,please jetblue permissions missing oscars awful whyabcwhy
neutral,using social business roadmap develop intelligent path embed social enterprise ragandisney
negative,ana ticket holders lounge united booked grumpykim
positive,thanks quick fingers crossed plane
neutral,adds direct flights columbus oakland boston starting august cmh oak bos
negative,flight delayed hour due unbalanced load delays job idiots
positive,aha ok worried seat airport tomorrow
neutral,anyway pay priority boarding
negative,guys suck delay ers curtesy unitedairlines
positive,glad hear thanks sharing jetblue bff
neutral,fan imagine dragons fave band destinationdragons bday tix
negative,unfortunately bad experience flying saturday inpolite crew bad delays
positive,thank refund change fee recent flight affected bizarre winter excellent customer service focus
neutral,whats flight ft myers milwaukee
negative,seriously min plane bhm min baggage bags worstairlineever
positive,thanks help wait travel snow
neutral,please bring rdu fll direct noticed missing starting late flight flights
negative,subtlety gate changes kidding
positive,stairs jfk walk short distances stairs
neutral,hi wn4287 delayed tonight thanks
negative,friendly skies relationship agent told canadian military preboard
positive,record turnaround time answer question jetblue
neutral,read tweet gap process folks multiple flights day
negative,yes trying upgrade seat available spots
positive,btw robin hayes speaking aviation summit ought shout twitter team rock
neutral,plane coming sw flight rsw mke
negative,fucken nightmare airline fail lazy alwayslate flight worstairlineever
positive,thanks ticketed stand flight hope fingers crossed
neutral,schedule october columbus day wknd england check
negative,told checked soon allowed seats available plane except middle
positive,experience flight sfo seats service food top quality
neutral,am rapids rewards lovetotravel chaching
negative,everytime fly ur airline hate thanks terrible service flight
positive,thanks feel little goes
neutral,deal happen poor college student trying fly orlando instead drive lol
negative,bumped gold status pay fewer miles worth
positive,email twitter handle followed gmail
neutral,booked flights morning wait move country
negative,surprise awfulness airline guys suck worst
positive,start including pto getaway packages
neutral,trying mexico affordable nonstop flights
negative,green tag otis sitting ord
positive,thanks extra time duty free
neutral,passengers automatically rebooked flights original cancelled flighted weather etc
negative,tweet bots obviously sarcasm computers real people
positive,flight flight booking experience pretty
neutral,ugh kicking missing destinationdragons life
negative,overflight booking planes departing delayed returning quick fixes breaking service worstairline
positive,thanks trip home mintyfresh brandmance flight love travel business
neutral,chance tickets vegas stop missed chance enter contest love id death
negative,pay cab airport baggage dept wet shirts suit viable option time
positive,captured love enjoy thank
neutral,chance flight count mean signed sw wifi
negative,lack customer centricity astounding
positive,flight orlando unable serve hot bevies movies alcohol complimentary
neutral,promo plane monday fly times qualification period
negative,nice partner tickets provide pqm credit obvious purchase lost miles
positive,usual flight wiyh crew hello sunny west palm beach jetbluerocks
neutral,hilarious flight attendants vegas detroit tonight
negative,maintenance issues flight issues passengers miss connections
positive,beautiful shot thanks sharing using flyfi post flight
neutral,takes hours fly chicago beijing united fly vegas omaha sw
negative,seriously slow wifi speed change worse price
positive,helped easily nice guys
neutral,pr class luv charge twitter people write tweets gracias
negative,hours gates planes late flightr update explanation apology worstairlineever unitedairlines
positive,customer service agent bonnie amazing phone deserves
neutral,giving tix destinationdragons appreciate phl lax friday
negative,gate attendant snobby remarks customer service playing poker sisters
positive,bos current thanks follow
neutral,chance tix tweeting january destinationdragons
negative,poor cabin luggage service ua1266 bos forced check empty space bags
